file_name,formula,atom_num,formation_energy,B_element,X_element,sites,perovskite_judge
ICSD-602041.cif,Fe Ga2 S4,7,-0.9868221989285716,['Fe'],['S'],[2],perovskite
ICSD-257885.cif,La8 Ni6 O20,34,-2.4212537664705884,['Ni'],['O'],"[8, 9, 10, 11, 12, 13]",perovskite
ICSD-606649.cif,Y6 Co2 Al2 S14,24,-1.8289987089583333,['Co'],['S'],"[8, 9]",perovskite
ICSD-632800.cif,Fe2 Nb8 S16,26,-1.3465408576923072,['Fe'],['S'],"[8, 9]",perovskite
ICSD-411721.cif,As4 Na20 O20,44,-1.5826576940909094,['O'],['Na'],"[36, 37, 38, 39]",anti-perovskite
ICSD-264213.cif,Ba12 S28 Zr8,48,-2.0787984729166658,['Zr'],['S'],"[12, 13, 14, 15, 16, 17, 18, 19]",perovskite
ICSD-290252.cif,V2 Li4 F12,18,-2.9444891682407417,"['Li', 'V']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-410802.cif,Tl2 Ti F6,9,-2.7847492321296285,['Ti'],['F'],[0],perovskite
ICSD-409724.cif,Sc4 P6 H6 O18,34,-2.2778547165756304,['Sc'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-411865.cif,Cu4 Na20 O16 H8,48,-1.2519460952083332,['Na'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-280190.cif,Cs8 Pd4 I24,36,-0.8222760733333333,['Pd'],['I'],"[8, 9, 10, 11]",perovskite
ICSD-651267.cif,Y3 Tl3 S6,12,-1.645196242083334,['Y'],['S'],"[0, 1, 2]",perovskite
ICSD-253967.cif,Sr4 Rh4 O12,20,-1.7012310375000006,['Rh'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-254432.cif,Cr4 Y4 O12,20,-2.6790152945,['Cr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-411877.cif,Au8 F40,48,-0.7736081979166668,['Au'],['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-659165.cif,Ba4 Cu4 Sc4 S12,24,-1.790963745416666,['Sc'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-253887.cif,Cu2 Ta4 O12,18,-2.3329322397222234,"['Ta', 'Cu']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-634670.cif,Ga6 Mn3 S12,21,-0.7195709904474553,['Ga'],['S'],"[3, 4, 5]",perovskite
ICSD-260895.cif,Fe4 P6 O24 B2,36,-2.059707991488096,['Fe'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-417942.cif,Tl10 Nb4 Cl18 S8,40,-1.0995755928125,['Cl'],['Tl'],"[38, 39]",anti-perovskite
ICSD-616240.cif,Y6 Cr2 Be2 S14,24,-1.6951133812500003,['Cr'],['S'],"[8, 9]",perovskite
ICSD-634664.cif,Mn2 Ga2 S5,9,-0.7365203472701146,['Mn'],['S'],"[0, 1]",perovskite
ICSD-600730.cif,Pb4 Se4,8,-0.5707689683333332,['Pb'],['Se'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-418454.cif,O24 S6 Mg4 Ca2,36,-2.104251011666668,['Mg'],['O'],"[2, 3, 4, 5]",perovskite
ICSD-417954.cif,Tl3 As3 F18,24,-2.1458299284375,['As'],['F'],"[3, 4, 5]",perovskite
ICSD-290876.cif,Pb Zr O3,5,-2.518671235500001,['Zr'],['O'],[0],perovskite
ICSD-432740.cif,Sb8 Zn6 F12 O12,38,-1.8123443672368424,['Zn'],"['O', 'F']","[0, 1, 2, 3, 4, 5]",perovskite
ICSD-263128.cif,Ti4 Ge4 S12,20,-1.0631979513333327,['Ti'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-261343.cif,Li4 Zn4 F4 S4 O16,32,-1.8516062827604167,['Li'],"['O', 'F']","[0, 1, 2, 3]",perovskite
ICSD-759759.cif,Mn2 O4,6,-1.5675238279885058,['Mn'],['O'],"[0, 1]",perovskite
ICSD-261454.cif,Ba4 Y2 Ta2 O12,20,-3.213511152000001,"['Ta', 'Y']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-262051.cif,Ba6 N3 Cl3,12,-1.3009643021875004,['N'],['Ba'],"[6, 7, 8]",anti-perovskite
ICSD-432224.cif,Bi9 Te3 I3,15,-0.2068219180833334,['Bi'],"['I', 'Te']","[0, 1, 2]",perovskite
ICSD-608322.cif,La6 Ti2 Al2 S14,24,-1.9411908532638888,['Ti'],['S'],"[6, 7]",perovskite
ICSD-616274.cif,La6 Ga2 Be2 S14,24,-1.7221412032291663,['Ga'],['S'],"[8, 9]",perovskite
ICSD-260008.cif,Te8 Sc8 F8 O24,48,-2.446757153611112,['Sc'],"['O', 'F']","[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-616878.cif,Ni4 Bi4 Se4,12,-0.3313086972222224,['Ni'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-429695.cif,Ca8 Sn4 S16,28,-1.5535240719642849,['Ca'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-414591.cif,La16 N8 Te12,36,-1.5389105488888883,['Te'],['La'],"[16, 17, 18, 19]",anti-perovskite
ICSD-429640.cif,Ba3 Ta Fe3 Si2 O14,23,-2.4695914208695653,['Ta'],['O'],[3],perovskite
ICSD-432131.cif,Li4 Co4 P4 O16,28,-2.10610096579932,"['Li', 'Co']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-615918.cif,Ba4 Hf4 S12,20,-2.0397804535,['Hf'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-426852.cif,Ni2 Sb4 O12,18,-1.2343687788888889,"['Sb', 'Ni']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-427045.cif,Sb8 Co6 F12 O12,38,-1.829826662236842,['Co'],"['O', 'F']","[0, 1, 2, 3, 4, 5]",perovskite
ICSD-619332.cif,Ca8 Ge4 S16,28,-1.5575265150000004,['Ca'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-639886.cif,In4 Li4 O8,16,-1.7371489064583332,['In'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-651629.cif,Sb6 Te9,15,-0.1301001939999996,['Sb'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8]",perovskite
ICSD-262708.cif,Cd2 Ti2 O6,10,-2.295217600333332,['Ti'],['O'],"[0, 1]",perovskite
ICSD-626703.cif,Cr8 Se12,20,-0.3151400195000001,['Cr'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-262716.cif,Na2 Ba Mg P2 O8,14,-2.586471818180272,['Mg'],['O'],[3],perovskite
ICSD-260945.cif,As2 Cs10 P8 Se24,44,-0.646087724161255,['As'],['Se'],"[10, 11]",anti-perovskite
ICSD-417372.cif,Au Cs Cl3,5,-0.9835347832500002,['Au'],['Cl'],[1],perovskite
ICSD-418009.cif,Br2 La2 P,5,-1.8047218539523808,['La'],"['P', 'Br']","[0, 1, 2]",perovskite
ICSD-260163.cif,Tc8 Br32,40,-0.28961268475,['Tc'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-280755.cif,Si2 F12 N4 H16,34,-1.6205883822058826,['Si'],['F'],"[0, 1]",perovskite
ICSD-421546.cif,Sb2 Zn8 K2 O14,26,-1.5095402861538458,['Sb'],['O'],"[10, 11]",perovskite
ICSD-252433.cif,Li6 Os6 O18,30,-1.3542673466666666,['Os'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-255631.cif,Rh2 Cl12 Na6,20,-1.4147353182499998,"['Rh', 'Na']",['Cl'],"[0, 1, 6, 7]",perovskite
ICSD-626392.cif,Cr2 Nb6 S12,20,-1.2774126229999994,['Cr'],['S'],"[6, 7]",perovskite
ICSD-651241.cif,Tl6 S6,12,-0.3260979299999995,['Tl'],['S'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-632443.cif,S2 Fe Li2,5,-1.2410845343333332,['Fe'],['S'],[2],perovskite
ICSD-262924.cif,Cs I3 Sn,5,-0.9700583945000002,['Sn'],['I'],[1],perovskite
ICSD-431430.cif,Na8 Cd4 P4 O16 F4,36,-2.181653666779101,['F'],"['Na', 'Cd']","[32, 33, 34, 35]",anti-perovskite
ICSD-409674.cif,W4 Cs8 Cl24,36,-1.3718182919444446,['W'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-417373.cif,Au Cs Cl3,5,-0.9835365792500004,['Au'],['Cl'],[1],perovskite
ICSD-281318.cif,Li4 In4 Si4 O16,28,-2.277759989047619,"['Li', 'In']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-262078.cif,K12 Al4 F24,40,-3.16494777375,"['K', 'Al']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-261175.cif,Ga4 Te6 O18,28,-1.3267373844642858,['Ga'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-261130.cif,Sr2 V12 O22,36,-2.476822956111112,['V'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-651412.cif,Zn4 Y8 S16,28,-1.8769704832142853,['Y'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-280576.cif,Cd As2 O6,9,-1.250154627222222,"['As', 'Cd']",['O'],"[0, 1, 2]",perovskite
ICSD-432878.cif,Mn4 Te2 O12,18,-1.521062252177522,"['Te', 'Mn']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-620451.cif,Cd Tl Se2,4,-0.336539509583333,"['Tl', 'Cd']",['Se'],"[0, 1]",perovskite
ICSD-412444.cif,Cs3 Nb3 F18,24,-3.2526935516666664,['Nb'],['F'],"[3, 4, 5]",perovskite
ICSD-415451.cif,Ag2 Ni2 O4,8,-0.7223370462500007,['Ni'],['O'],"[0, 1]",perovskite
ICSD-409541.cif,Ag6 Cr2 O8 Cl2,18,-0.9777179795833336,['Ag'],"['Cl', 'O']","[4, 5, 6, 7]",perovskite
ICSD-427115.cif,Pb8 I4 Na4 O24,40,-0.9427935286250004,"['Na', 'I']",['O'],"[0, 1, 2, 3, 12, 13, 14, 15]",perovskite
ICSD-410849.cif,Ga4 F16 N4 H16,40,-1.5979407146250004,['Ga'],['F'],"[0, 1, 2, 3]",perovskite
ICSD-639980.cif,In6 Mn3 Se12,21,-0.3929395993760264,['In'],['Se'],"[3, 4, 5]",perovskite
ICSD-616136.cif,Ba2 Zr2 Se6,10,-1.6470122680000003,['Zr'],['Se'],"[2, 3]",perovskite
ICSD-280462.cif,K8 Pt4 Cl24,36,-1.2413936522222224,['Pt'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-433059.cif,Cs Sc3 F6 Se2 O6,18,-2.789619808796296,['Sc'],"['O', 'F']","[1, 2, 3]",perovskite
ICSD-651073.cif,Sr4 Y8 S16,28,-2.308923812857142,['Y'],['S'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-434768.cif,Ta4 O8 N4 Sr4,20,-2.4125344990000004,['Ta'],"['N', 'O']","[4, 5, 6, 7]",perovskite
ICSD-430520.cif,K4 Se4,8,-0.9517232583333336,['K'],['Se'],"[0, 1]",perovskite
ICSD-650031.cif,Sn3 Rb3 S6,12,-0.8133433142708331,['Sn'],['S'],"[3, 4, 5]",perovskite
ICSD-411202.cif,Te18 Zr15,33,-0.8778351172727267,['Zr'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",perovskite
ICSD-401350.cif,Ag4 V4 Cd4 O16,28,-1.5891523642857146,['Cd'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-413972.cif,As4 Cu4 F28,36,-1.874778548194444,['As'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-429243.cif,Sb2 F12 O4 N2,20,-1.6269950790000005,['Sb'],['F'],"[0, 1]",perovskite
ICSD-608836.cif,Y6 Ni2 Al2 S14,24,-1.7371454560416673,['Ni'],['S'],"[8, 9]",perovskite
ICSD-416040.cif,K3 Na Ru2 O8,14,-1.3406926571428577,['Na'],['O'],[3],perovskite
ICSD-413165.cif,Mg6 P6 Se18,30,-0.612077701952381,['Mg'],['Se'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-626704.cif,Cr2 Se2,4,-0.1252360508333341,['Cr'],['Se'],"[0, 1]",perovskite
ICSD-417512.cif,Mn4 F16 O4 Li4 H8,36,-2.1031272699776498,"['Li', 'Mn']","['O', 'F']","[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-427481.cif,Ba4 La8 O16,28,-3.0746099800000004,['La'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-607565.cif,La6 Fe2 Al2 S14,24,-1.9200556981250003,['Fe'],['S'],"[8, 9]",perovskite
ICSD-260946.cif,S24 P8 Cs10 As2,44,-0.9146294993885288,['As'],['S'],"[10, 11]",anti-perovskite
ICSD-401454.cif,V4 Cd4 Cu4 O16,28,-1.637345636071429,['Cd'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-268105.cif,Ba2 Zr2 Ge6 O18,28,-2.330362309642858,['Zr'],['O'],"[2, 3]",perovskite
ICSD-261535.cif,Ca8 Sb8 O28,44,-2.1632565247727267,['Sb'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-258634.cif,Ba8 Y4 Os4 O24,40,-2.4515520530000003,"['Y', 'Os']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-260410.cif,Mo6 Zn4 O16,26,-1.8456534392307693,['Zn'],['O'],"[2, 3]",perovskite
ICSD-760135.cif,Li6 Sb6 O18,30,-1.682499459666667,['Sb'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-260887.cif,Mo2 Fe Cs O8,12,-1.9897802872916683,['Fe'],['O'],[1],perovskite
ICSD-415780.cif,La8 N4 S6,18,-1.9063963000000004,['S'],['La'],"[8, 9]",anti-perovskite
ICSD-262284.cif,Pb8 Mg4 W4 O24,40,-1.94985848425,"['Mg', 'W']",['O'],"[0, 1, 2, 3, 12, 13, 14, 15]",perovskite
ICSD-258178.cif,In6 Te3 O18,27,-1.3761817881481493,"['In', 'Te']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8]",perovskite
ICSD-617200.cif,Bi3 Tl3 Te6,12,-0.3121631237499998,"['Bi', 'Tl']",['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-601338.cif,Co2 S2,4,-1.052590515,['Co'],['S'],"[0, 1]",perovskite
ICSD-254191.cif,Mn Ge Te O6,9,-1.2695424417369097,"['Te', 'Mn', 'Ge']",['O'],"[0, 1, 2]",perovskite
ICSD-401026.cif,Na6 Ti9 Cl24,39,-1.4565536828205126,['Ti'],['Cl'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]",perovskite
ICSD-281549.cif,O12 In4 La4,20,-2.4620050125000006,['In'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-261453.cif,Ba8 Y4 Ta4 O24,40,-3.2124289790000007,"['Ta', 'Y']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-632807.cif,Fe4 Nb8 Se16,28,-0.6914718502380949,['Fe'],['Se'],"[8, 9]",perovskite
ICSD-608298.cif,La6 Mg2 Al2 S14,24,-1.9786078297916667,['Mg'],['S'],"[6, 7]",perovskite
ICSD-261938.cif,Pb4 Te8 Cu4 O28,44,-0.983943746893939,['Te'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-605616.cif,Ni3 Ag3 Se6,12,-0.2232649545833333,['Ni'],['Se'],"[0, 1, 2]",perovskite
ICSD-264201.cif,Bi12 Te6 I6,24,-0.2643629705208337,['Bi'],"['I', 'Te']","[6, 7, 8, 9, 10, 11]",perovskite
ICSD-257906.cif,Sr8 Cr6 O20,34,-2.401981512352941,['Cr'],['O'],"[8, 9, 10, 11, 12, 13]",perovskite
ICSD-606601.cif,La6 Co2 Al2 S14,24,-1.856846194375,['Co'],['S'],"[8, 9]",perovskite
ICSD-620416.cif,Se8 Cd4,12,-0.3361211644444448,['Cd'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-624300.cif,Co2 Nb8 S16,26,-1.3231656411538462,['Co'],['S'],"[8, 9]",perovskite
ICSD-650842.cif,S4 Sc4,8,-1.8888291025,['Sc'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-612311.cif,Au4 Tl16 Se12,32,-0.208859936875,['Au'],['Se'],"[16, 17, 18, 19]",perovskite
ICSD-260029.cif,Hg6 Sn6 O18,30,-1.0431122127500003,['Sn'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-611058.cif,Ni4 As4 S4,12,-0.4979663108333335,['Ni'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-432184.cif,Li4 Co4 P4 O16,28,-2.0950202904421777,['Co'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-429825.cif,Mn V2 O8 Ba Li2,14,-2.3952798979022987,['Mn'],['O'],[3],perovskite
ICSD-624982.cif,Se8 Co4,12,-0.6069311902777782,['Co'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-281441.cif,Hg4 La4 Cs4 Se12,24,-1.2719093575000002,['La'],['Se'],"[4, 5, 6, 7]",perovskite
ICSD-608323.cif,La6 V2 Al2 S14,24,-1.8583881697916669,['V'],['S'],"[8, 9]",perovskite
ICSD-624624.cif,Co8 P8 Se8,24,-0.7834462242261905,['Co'],"['P', 'Se']","[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-402273.cif,Na4 Sc4 Cl16,24,-2.042470526666667,"['Na', 'Sc']",['Cl'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-380147.cif,Mn2 Na2 S6 O6 H12 N6 C6,40,-0.5678258860732761,['Na'],['O'],"[0, 1]",perovskite
ICSD-258974.cif,Ca6 C6 O18,30,-2.287843696000001,['Ca'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-620316.cif,Cd4 S4,8,-0.6375319912499999,['Cd'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-616005.cif,Ba4 O4,8,-2.486855170000001,['Ba'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-254193.cif,Pb Ge Te O6,9,-1.3352992537962958,"['Pb', 'Te', 'Ge']",['O'],"[0, 1, 2]",perovskite
ICSD-254371.cif,Ta6 Pb3 V6 O33,48,-2.5210381490104177,['Ta'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-412142.cif,Ba8 Li4 Os4 O24,40,-2.0269479010833336,"['Li', 'Os']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-260289.cif,Rb Ca2 Nb3 O10,16,-2.8476605453125003,['Nb'],['O'],[3],perovskite
ICSD-281551.cif,Mg I2,3,-1.0805860825,['Mg'],['I'],[0],perovskite
ICSD-262056.cif,Ba6 N3 Br3,12,-1.1888469264583332,['N'],['Ba'],"[9, 10, 11]",anti-perovskite
ICSD-651032.cif,Sn4 Sr4 S12,20,-1.2477125087499998,['Sn'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-652768.cif,Sn4 Tl16 Te12,32,-0.28913684921875,['Sn'],['Te'],"[16, 17, 18, 19]",perovskite
ICSD-253332.cif,Sr Mo O3,5,-2.4160158480000007,['Mo'],['O'],[1],perovskite
ICSD-418476.cif,Tl3 Sc3 Te6,12,-0.9417625308333336,"['Sc', 'Tl']",['Te'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-290318.cif,Rb8 Na4 Al4 F24,40,-3.18232143075,"['Al', 'Na']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-629329.cif,Te8 Cu4,12,-0.0087856786111112,['Cu'],['Te'],"[0, 1, 2, 3]",perovskite
ICSD-416454.cif,Ba2 V12 O22,36,-2.4604902991666657,['V'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-254259.cif,Sc4 K8 Si8 O24 F4,48,-2.904468250520834,['Sc'],"['O', 'F']","[8, 9, 10, 11]",perovskite
ICSD-418475.cif,Tl3 Sc3 Se6,12,-1.2755808716666663,['Sc'],['Se'],"[0, 1, 2]",perovskite
ICSD-261129.cif,Sr2 V12 O22,36,-2.4346858891666665,['V'],['O'],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-416608.cif,As2 F12 Li2 O6 H12,34,-1.6718613185784312,"['Li', 'As']","['O', 'F']","[0, 1, 2, 3]",perovskite
ICSD-262123.cif,As4 Na4 Ca4 O16,28,-2.120143865714286,['Na'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-261795.cif,Sr6 B3 N6 Br3,18,-1.4198426598611116,['Br'],['Sr'],"[9, 10, 11]",anti-perovskite
ICSD-261937.cif,Sr4 Te8 Cu4 O28,44,-1.3714407637121209,['Te'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-290335.cif,Li4 Fe4 P4 O16,28,-2.2230130125850343,"['Li', 'Fe']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-412126.cif,Nb8 Rb2 Cl22,32,-1.410050924296875,['Nb'],['Cl'],"[6, 7, 8, 9]",perovskite
ICSD-626479.cif,Cr12 O18,30,-1.7656672420000006,['Cr'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-620526.cif,Cd4 Te4,8,-0.2748003070833329,['Cd'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-607623.cif,Y6 Fe2 Al2 S14,24,-1.8906653747916669,['Fe'],['S'],"[8, 9]",perovskite
ICSD-259385.cif,Ba8 Cd4 Os4 O24,40,-1.79200070675,"['Os', 'Cd']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-410769.cif,Sr6 Cl3 N3,12,-1.4281087905208338,['N'],['Sr'],"[6, 7, 8]",anti-perovskite
ICSD-413876.cif,Tl8 Ca12 O24,44,-1.9446109575000003,['Ca'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 32, 33, 34, 35]",perovskite
ICSD-607619.cif,Fe3 Al6 S12,21,-1.2374311014285715,['Fe'],['S'],"[6, 7, 8]",perovskite
ICSD-603582.cif,V Te2,3,-0.3183204077777777,['V'],['Te'],[0],perovskite
ICSD-401664.cif,Cs12 Cl4 O4,20,-1.3906334407500005,['O'],['Cs'],"[16, 17, 18, 19]",anti-perovskite
ICSD-617113.cif,Bi3 Tl3 Se6,12,-0.4520931870833334,"['Bi', 'Tl']",['Se'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-414019.cif,La18 Sb10 O10,38,-2.138535986842106,['Sb'],"['O', 'La']","[18, 19]",anti-perovskite
ICSD-262710.cif,Cd4 Ti4 O12,20,-2.253606853833334,['Ti'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-292066.cif,Te7 Ge Sb4,12,-0.1225315847222218,"['Sb', 'Ge']",['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-258030.cif,K4 Ca4 F12,20,-3.47140398425,['Ca'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-260003.cif,I4 Na4 O8 F8,24,-1.4618184581250002,['Na'],"['O', 'F']","[0, 1, 2, 3]",perovskite
ICSD-261204.cif,O16 Co4 S4 N8 H16,48,-0.8723128997916673,['Co'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-426677.cif,La6 Co2 Ga2 S14,24,-1.7654400040625002,['Co'],['S'],"[8, 9]",perovskite
ICSD-616101.cif,Ba4 Y8 S16,28,-2.3190419010714294,['Y'],['S'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-416281.cif,Ag8 Te8 O28,44,-0.694793596666666,['Te'],['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-258941.cif,Cs6 Al4 F18,28,-3.295617663660715,['Al'],['F'],"[6, 7, 8, 9]",perovskite
ICSD-409293.cif,K4 Cu4 Hf4 S12,24,-1.465735634583334,['Hf'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-411518.cif,Ta4 Cl28 S4 O4,40,-1.1113021386250002,['Ta'],"['Cl', 'O']","[0, 1, 2, 3]",perovskite
ICSD-280947.cif,Cs Al Mo2 O8,12,-2.330694319583334,['Al'],['O'],[1],perovskite
ICSD-417675.cif,Ag12 Sb4 O16,32,-0.6968867790625,['Sb'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-280167.cif,Ba3 Ni6 P6 O24,39,-1.965829260347985,['Ni'],['O'],"[3, 4, 5, 6, 7, 8]",perovskite
ICSD-608441.cif,Mg3 Al6 S12,21,-1.3284187978571431,['Mg'],['S'],"[0, 1, 2]",perovskite
ICSD-417355.cif,In2 I6 O18,26,-0.5810877531730774,['In'],['O'],"[0, 1]",perovskite
ICSD-616991.cif,Pt4 Bi4 Se4,12,-0.3882620555555552,['Pt'],"['Se', 'Bi']","[4, 5, 6, 7]",anti-perovskite
ICSD-425125.cif,Sb4 Se12 Na12,28,-0.8425425428571428,['Na'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-409697.cif,Fe I2 O6 H24 C6,39,-0.5215937126282051,['Fe'],['O'],[0],perovskite
ICSD-253579.cif,Rb3 Zn6 Cl6 O9 B3,27,-1.8555743777777784,['Rb'],['Cl'],"[0, 1, 2]",perovskite
ICSD-651070.cif,Sr2 Ti2 S6,10,-1.7192801903333332,['Ti'],['S'],"[2, 3]",perovskite
ICSD-256039.cif,Rb2 Ti F6,9,-3.2762799932407414,['Ti'],['F'],[2],perovskite
ICSD-650254.cif,Rh4 Sb4 Se4,12,-0.6346752713888885,['Rh'],"['Se', 'Sb']","[4, 5, 6, 7]",perovskite
ICSD-260162.cif,Tc4 Br12,16,-0.3658879318749997,['Tc'],['Br'],"[0, 1, 2, 3]",perovskite
ICSD-254431.cif,Cr4 Bi4 O12,20,-1.3504085490000002,['Cr'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-264323.cif,Pb8 O24 F2 Na2 Te8,44,-1.298434982291667,['Na'],"['O', 'F']","[0, 1]",perovskite
ICSD-421317.cif,Bi2 Tl6 Cl12,20,-1.0353099117500002,['Bi'],['Cl'],"[6, 7]",perovskite
ICSD-281127.cif,Ba6 Na2 Ru4 O18,30,-1.8706957406666669,"['Na', 'Ru']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-602124.cif,Ge4 Te4,8,-0.0724507595833334,['Ge'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-616131.cif,Ba2 Ti2 Se6,10,-1.4979789813333333,['Ti'],['Se'],"[2, 3]",perovskite
ICSD-423274.cif,Nb2 K2 Na2 F10 O2,18,-3.053004567083333,['Na'],"['O', 'F']","[2, 3]",perovskite
ICSD-624862.cif,Co4 Sb4 S4,12,-0.7735416449999999,['Co'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-601166.cif,Zr S2,3,-1.82494963,['Zr'],['S'],[0],perovskite
ICSD-412143.cif,Ba8 Na4 Os4 O24,40,-1.97191097775,"['Na', 'Os']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-616104.cif,Ba4 Zr4 S12,20,-2.0458041755000003,['Zr'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-425945.cif,Cs8 La4 Cl24 Na4,40,-2.1332430955,"['Na', 'La']",['Cl'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-629347.cif,Cu4 Tl16 Te12,32,-0.1284431124999998,['Cu'],['Te'],"[16, 17, 18, 19]",perovskite
