file_name,formula,formation_energy
ICSD-250340.cif,Tl Sc Mo2 O8,-2.2932968091666663
ICSD-250413.cif,Bi4 Ga8 O18,-1.6596213430000006
ICSD-250594.cif,Nb S2,-1.2354524616666671
ICSD-250766.cif,Y4 V4 O12,-2.947711221
ICSD-250819.cif,Sr4 Ni2 Ir2 O12,-1.7125864255000005
ICSD-250820.cif,Sr8 Ni4 Ir4 O24,-1.6210926100000005
ICSD-250869.cif,Se8 Ga4 Na4 O24,-1.2604056234583332
ICSD-250870.cif,Se8 Ga4 K4 O24,-1.2992214732083334
ICSD-250906.cif,Ca2 Cu6 V8 O24,-2.0105235246250004
ICSD-250912.cif,Ca2 Mn6 V8 O24,-2.0907803040948267
ICSD-251041.cif,Li2 Pt O6 H6,-1.1936436291111108
ICSD-251042.cif,Na2 Pt O6 H6,-1.1524370593333326
ICSD-251068.cif,Sr8 Fe4 Os4 O24,-2.000872576250001
ICSD-251074.cif,Hf Li2 F6,-3.515888165462963
ICSD-251133.cif,Ba8 Nb4 O18,-2.9218755363333333
ICSD-251546.cif,Te8 In4 K4 O24,-1.369362950333334
ICSD-251564.cif,Ru4 O8,-1.1002026083333334
ICSD-251565.cif,Rh4 O8,-0.8832471741666671
ICSD-251566.cif,Os4 O8,-0.9320133391666672
ICSD-251567.cif,Ir4 O8,-0.8297065583333332
ICSD-251568.cif,Pt4 O8,-0.5018855558333334
ICSD-251575.cif,Na4 Fe4 F12,-2.64245303275
ICSD-25164.cif,Zn O6 B2 F2 Ba Be2,-2.7156118033928576
ICSD-251657.cif,La2 Cu6 Ir8 O24,-1.0748647598750003
ICSD-251658.cif,Ca2 Cu6 Ir8 O24,-0.9772538391249996
ICSD-252042.cif,Cr6 Fe6 O18,-1.7843502480000002
ICSD-252050.cif,Se16 Ge4 Mg8,-0.8416884320238098
ICSD-252073.cif,Mg12 Si4 F8 O16,-3.0761340487500006
ICSD-252148.cif,Y2 Ba2 Ga2 Zn6 O14,-2.179696617596154
ICSD-252153.cif,Sc2 Ba2 Ga2 Zn6 O14,-2.16013854375
ICSD-252164.cif,Bi4 Ag4 Cs8 Br24,-1.1639941320000002
ICSD-252199.cif,Sn S2,-0.5578265645833334
ICSD-252309.cif,Sr3 Zn3 Te P2 O14,-2.2302283633126287
ICSD-252311.cif,Pb3 Te Zn3 P2 O14,-1.6800508073343678
ICSD-252312.cif,Pb3 Te Mg3 P2 O14,-2.0447776847256733
ICSD-252313.cif,Pb3 W Zn3 P2 O14,-1.866009504870601
ICSD-252432.cif,Li6 Os6 O18,-1.3496395646666666
ICSD-2525.cif,Mn9 Cs9 Cl27,-1.4391102309319928
ICSD-25298.cif,Pd3 Cr3 O6,-1.2041186937499997
ICSD-25354.cif,Tl In S2,-0.6539746824999999
ICSD-25355.cif,Tl2 In2 S4,-0.6545357212499998
ICSD-25356.cif,Al Ag S2,-0.8475922168750003
ICSD-25363.cif,Bi12 Rb4 S20,-0.5841711230555554
ICSD-25366.cif,Cs8 Rb4 Y4 F24,-3.33757681775
ICSD-25367.cif,Cs8 K4 Y4 F24,-3.36235462425
ICSD-25368.cif,Cs8 Na4 Y4 F24,-3.355175785
ICSD-25369.cif,Rb8 Na4 Y4 F24,-3.34227043825
ICSD-25392.cif,Ba8 La4 Re4 O24,-2.496844592000001
ICSD-25404.cif,Sr8 Y4 Re4 O24,-2.6087465477500005
ICSD-25437.cif,Ba6 Ni2 Os4 O18,-1.7754430623333342
ICSD-25500.cif,Ir3 Ca6 O12,-2.0809327940476186
ICSD-25510.cif,Tl3 Na3 O6,-1.0817915995833338
ICSD-25521.cif,Pb Ba F6,-2.702141494375
ICSD-2552.cif,Mn6 Na6 Cl18,-1.1984783102097698
ICSD-25533.cif,Ni4 Na4 F12,-2.15004427225
ICSD-25538.cif,Na4 Sb4 F24,-2.5345065015625
ICSD-25557.cif,In3 Na3 S6,-1.0086727979166668
ICSD-25558.cif,In3 Na3 Se6,-0.8041473254166664
ICSD-2555.cif,Cs9 Mn9 Cl27,-1.4391032231542151
ICSD-25561.cif,Ti9 S9,-1.4814733172222223
ICSD-25576.cif,P4 K4 F24,-2.765170051220238
ICSD-25579.cif,Mn4 Rb8 F24,-2.5145105732183914
ICSD-25596.cif,Nb F3,-2.6464645403125004
ICSD-25597.cif,Rb2 Zr F6,-3.460811063611112
ICSD-25598.cif,Cs2 Zr F6,-3.4806203852777786
ICSD-25599.cif,Rb2 Hf F6,-3.4883895880555564
ICSD-25600.cif,Cs2 Hf F6,-3.5080319275000003
ICSD-25618.cif,Na10 Al6 F28,-3.246412243636364
ICSD-25629.cif,Sr2 Pb2 F12,-2.4705343650000007
ICSD-25662.cif,Rb4 Ge2 F12,-2.756217340833333
ICSD-25700.cif,Ni4 Se4 O16,-0.7270782152777778
ICSD-25715.cif,Mn6 B4 O12,-1.8652069342633235
ICSD-25717.cif,Cu2 Se4,-0.1025081336111111
ICSD-25722.cif,Cr3 Na3 S6,-0.7614888549999996
ICSD-25729.cif,Sc3 Na3 O6,-2.8537159462500004
ICSD-25768.cif,Nb2 F8,-2.995250677
ICSD-2576.cif,W2 V4 O12,-2.263597495555556
ICSD-25771.cif,Ru2 Cl6,-0.7167027846875
ICSD-25782.cif,Cd2 Br4,-0.8850058216666664
ICSD-25849.cif,Co4 F8 O8 N4 C4 H16,-1.20773784
ICSD-2590.cif,Cs2 Cr2 Br6,-1.0975460834999993
ICSD-2597.cif,Y4 S4 F4,-3.0815626012499995
ICSD-26069.cif,Ti2 Cl6,-1.6245384788541664
ICSD-26076.cif,Cs2 Nb8 Cl22,-1.4228520878906252
ICSD-26077.cif,Cs2 Nb8 Br22,-1.0775591698437497
ICSD-26078.cif,Ti Br2,-1.0509442322222224
ICSD-26080.cif,Zn Br2,-0.8247561733333333
ICSD-26081.cif,W3 Cl18,-0.9160311825
ICSD-26111.cif,Sn4 K8 Cl24,-1.4546681123611112
ICSD-261561.cif,Ag3 Rh3 O6,-0.7960356770833332
ICSD-26158.cif,Ca2 Cl4,-2.4025333541666667
ICSD-261608.cif,Ag4 Co4 O8,-1.3611658093750003
ICSD-26163.cif,Pd3 Mg3 F18,-2.1591430540625
ICSD-26164.cif,Pd3 Ca3 F18,-2.3386021978125
ICSD-26165.cif,Pd3 Zn3 F18,-1.6934825990624998
ICSD-26166.cif,Pd3 Cd3 F18,-1.669451048020833
ICSD-262320.cif,Sr4 Zn2 Mo2 O12,-2.3867164355
ICSD-26305.cif,Ti3 Na3 S6,-1.4973837420833327
ICSD-26312.cif,Ni3 Ti9 S18,-1.399737949333333
ICSD-26313.cif,Ni2 Ti6 S12,-1.3994429144999998
ICSD-26376.cif,Mn8 Si4 O16,-1.97596012791872
ICSD-26394.cif,Cs4 Ag4 Al4 F24,-2.6375101513888897
ICSD-26397.cif,Ni2 N4 F28,-0.7137360733823528
ICSD-26421.cif,Tl4 Mn4 I12,-0.4251639005431033
ICSD-26423.cif,Tl4 Fe4 I12,-0.6475289642500002
ICSD-26518.cif,Ag Bi Se2,-0.2846807508333331
ICSD-26560.cif,Sr4 Mn2 O8,-2.3569732405665027
ICSD-26564.cif,Cs6 Y4 I18,-1.5438428586607142
ICSD-26586.cif,Ba2 Co2 O6,-2.0432104120000005
ICSD-26605.cif,Ni2 F4,-1.6402044908333338
ICSD-26606.cif,Zn2 F4,-2.305077960833333
ICSD-26608.cif,Ni3 Li3 O6,-1.3897672066666662
ICSD-26613.cif,Si Ba F6,-3.5170119409375
ICSD-26614.cif,Ge Ba F6,-3.0769494971875
ICSD-26618.cif,Rh Te2,-0.4882117577777774
ICSD-26623.cif,Re4 K8 Br24,-0.9137213438888891
ICSD-26633.cif,Ge Rb2 F6,-2.7485150491666666
ICSD-26643.cif,Mo4 K8 Cl24,-1.350321843888889
ICSD-26661.cif,P4 Cl20,-0.5797143235019835
ICSD-26689.cif,Rb8 Ti4 Cl24,-1.8192210415740744
ICSD-26690.cif,Ti4 Cs8 Cl24,-1.8580061546296296
ICSD-26692.cif,Se4 Rb8 Cl24,-1.1359993485185187
ICSD-26693.cif,Se4 Cs8 Cl24,-1.1735188146296298
ICSD-26694.cif,Zr4 Rb8 Cl24,-2.014521228055555
ICSD-26695.cif,Zr4 Cs8 Cl24,-2.0599389283333336
ICSD-26700.cif,Sn4 Tl8 Cl24,-1.025183115138889
ICSD-26704.cif,Te4 Cs8 Cl24,-1.3283314237962962
ICSD-26705.cif,Te4 Tl8 Cl24,-0.8192486243518514
ICSD-26709.cif,Pt4 Cs8 Cl24,-1.2972635144444442
ICSD-26710.cif,Pt4 Tl8 Cl24,-0.8126012177777773
ICSD-26712.cif,Pb4 Rb8 Cl24,-1.3025361627777778
ICSD-26720.cif,S Bi2 Te2,-0.3436964826666659
ICSD-26755.cif,Re4 K8 Cl24,-1.194703224722223
ICSD-26769.cif,K8 Os4 Cl24,-1.1453078705555548
ICSD-26770.cif,K8 Os4 Br24,-0.8873752061111106
ICSD-26807.cif,Bi4 Al8 O18,-2.458459654333334
ICSD-26934.cif,K8 Ti4 Cl24,-1.7914636915740738
ICSD-26957.cif,Be4 O4,-2.29107675625
ICSD-27001.cif,K3 La3 O6,-2.57554427375
ICSD-27014.cif,Ba3 As6 Ni6 O24,-1.3949537357692314
ICSD-27016.cif,Li6 Ge3 F18,-2.7362451480555565
ICSD-27045.cif,Sr Ti O3,-3.1724105393333333
ICSD-27047.cif,Sr Sn O3,-2.1836922267500003
ICSD-27068.cif,Cu3 Cr3 O6,-1.2300041464583338
ICSD-27104.cif,La4 Se4,-1.9038840270833333
ICSD-27118.cif,Sn Ta O3,-1.9921383787500004
ICSD-27138.cif,Na O C N,-0.9599711881250012
ICSD-27181.cif,Ca4 Sc8 S16,-2.155824910714286
ICSD-27182.cif,Sr4 Sc8 S16,-2.1882480685714287
ICSD-27197.cif,W In6 O12,-1.7109038431578945
ICSD-27200.cif,Te6 O6 F30 B2,-1.9529520338068187
ICSD-27230.cif,Cs4 Ti4 F16,-3.1850988406944443
ICSD-27291.cif,I12 Cd6,-0.6014984774999996
ICSD-27331.cif,Rb3 La3 O6,-2.53109923
ICSD-27339.cif,Rb8 K4 Rh4 F24,-2.50224628075
ICSD-27340.cif,Tl8 Na4 Rh4 F24,-2.0842972765000005
ICSD-27341.cif,Rb8 Na4 Rh4 F24,-2.51321735975
ICSD-27342.cif,K8 Na4 Rh4 F24,-2.5140390895
ICSD-27343.cif,Cs8 Tl4 V4 F24,-2.59871422275
ICSD-27344.cif,Cs8 K4 V4 F24,-2.8243533485000003
ICSD-27345.cif,Rb8 K4 V4 F24,-2.8033073625
ICSD-2738.cif,Bi4 Na4 Cs8 Cl24,-1.6226482579999997
ICSD-27426.cif,Ba8 Ni4 W4 O24,-2.26978582675
ICSD-27431.cif,Ga12 O18,-1.8207818331666668
ICSD-27496.cif,Ba3 Sr Ta2 O9,-3.0180390390000005
ICSD-27511.cif,Co2 Cs2 Cl6,-1.43409851125
ICSD-27536.cif,Si2 Mg4 O8,-2.678081022142857
ICSD-27537.cif,Si2 Mg4 O8,-2.466919876428572
ICSD-27648.cif,Mn4 S4 O16,-1.4321741269109196
ICSD-27664.cif,Os K F6,-2.0539617709375
ICSD-27689.cif,K Cu F3,-2.08804956575
ICSD-27690.cif,K Cr F3,-2.28009852925
ICSD-27777.cif,Sn Ca O3,-0.7812060227499998
ICSD-27803.cif,Cu Co O2,-1.488072273125001
ICSD-27810.cif,Fe3 Cl6,-1.3295610780555558
ICSD-27839.cif,Cs Au Cl3,-0.9835733412500002
ICSD-27849.cif,Tl4 Cs6 Cl18,-1.3052091995535715
ICSD-2786.cif,Ag2 Fe2 O4,-1.1293833562500004
ICSD-27925.cif,V8 Ca4 O16,-2.4848002796428577
ICSD-27930.cif,K4 Mg4 Cl12,-1.90324216825
ICSD-27949.cif,Pb Ti O3,-2.311810968833333
ICSD-27956.cif,K4 S2 O8,-1.9216040985714289
ICSD-27969.cif,Ba Ti O3,-3.094401228333333
ICSD-27981.cif,Li4 Cl4,-1.8236480447916668
ICSD-27982.cif,Li4 Br4,-1.556443007916667
ICSD-27983.cif,Li4 I4,-1.2159880922916666
ICSD-28012.cif,K2 Mg2 P6 O18,-2.3808684631632664
ICSD-28019.cif,K Sc Mo2 O8,-2.461498784583334
ICSD-28020.cif,K2 Fe2 Mo4 O16,-1.972118899583334
ICSD-28082.cif,Cs Sn Cl3,-1.4543459769999998
ICSD-281067.cif,Se6 La3 Rb3,-1.7656818908333338
ICSD-28120.cif,Na4 Cd4 V4 O16,-1.954451642857143
ICSD-281248.cif,Ba6 Na2 Os4 O18,-1.9047077870000009
ICSD-28134.cif,Ba6 P3 Cl3,-1.663499305669643
ICSD-28145.cif,K V F3,-2.41653299025
ICSD-28146.cif,Rb V F3,-2.3978690152499995
ICSD-281588.cif,Ca2 K2 P6 O18,-2.4676535210204085
ICSD-281591.cif,Hg4 As4 Zn4 O20 H4,-1.0728432905555552
ICSD-281600.cif,Ge4 O8,-1.5843569833333335
ICSD-281601.cif,Ge4 O8,-1.4004923933333338
ICSD-28165.cif,Ba8 Bi8 O24,-1.8279084795
ICSD-281.cif,Cs2 Sn F6,-2.76377943125
ICSD-28266.cif,Mg3 Sn3 B6 O18,-2.313601235208333
ICSD-28267.cif,Sr3 Sn3 B6 O18,-2.4293489752083333
ICSD-28288.cif,Li3 Al3 O6,-2.7458477297916666
ICSD-28343.cif,Na W O3,-2.135549011
ICSD-28383.cif,Cd13 I26,-0.6014992162179487
ICSD-28388.cif,Li3 Ga3 O6,-1.9767815067708328
ICSD-28498.cif,Rh2 O4,-0.9589478416666672
ICSD-28545.cif,K8 I8 O24,-0.7707396257500001
ICSD-28581.cif,Na Nb O3,-2.579468552
ICSD-28583.cif,Na Nb O3,-2.5794586120000007
ICSD-28585.cif,Na Nb O3,-2.57946159
ICSD-28589.cif,Na Nb O3,-2.579457956
ICSD-28598.cif,Sr8 Co4 W4 O24,-2.47951993625
ICSD-28599.cif,Sr8 Zn4 W4 O24,-2.4768707137500003
ICSD-285.cif,K Al F4,-3.3530596104166666
ICSD-28601.cif,Sr8 Co4 Mo4 O24,-2.40391514425
ICSD-28602.cif,Sr8 Zn4 Mo4 O24,-2.3727883102500003
ICSD-28615.cif,Na Ta O3,-2.706384359
ICSD-28617.cif,Na Ta O3,-2.706384357000001
ICSD-28674.cif,Cs8 Pd4 F24,-2.1796449744444453
ICSD-28675.cif,Rb8 Pd4 F24,-2.160780558055556
ICSD-28692.cif,K Ru F6,-2.0582140340625004
ICSD-28693.cif,Rb Ru F6,-2.0660271271875
ICSD-28694.cif,Cs Ru F6,-2.07969648875
ICSD-28779.cif,K2 Rh F6,-2.273761089166667
ICSD-28780.cif,Rb2 Rh F6,-2.2761608525
ICSD-28783.cif,Ti F3,-3.3343680807291665
ICSD-28892.cif,Cs8 Ge4 Cl24,-1.4148130633333331
ICSD-28899.cif,P4 Tl4 F24,-2.4856229159077383
ICSD-28901.cif,Sr4 Se4,-2.069160188333334
ICSD-28903.cif,Mg4 S4,-1.573619925
ICSD-28904.cif,Sr4 O4,-2.7461176400000005
ICSD-28908.cif,La Ti O3,-3.143426269333333
ICSD-28921.cif,La Co O3,-2.617798333
ICSD-28925.cif,La V O3,-2.8081797179999994
ICSD-28938.cif,K4 Cl4,-1.964815786875
ICSD-28949.cif,K Mg F3,-3.30217404825
ICSD-28950.cif,Ag Zn F3,-1.7649234182500002
ICSD-29003.cif,Ca Zr O3,-3.197676554
ICSD-29005.cif,Rb8 Ni4 F24,-2.30848653
ICSD-29006.cif,Rb8 Cr4 F24,-2.6372560544444448
ICSD-29007.cif,Cs8 Cr4 F24,-2.6558913794444448
ICSD-290229.cif,Ba2 Si6 Ti2 O18,-2.9638407222619043
ICSD-290278.cif,Ti4 P8 O28,-2.4953512616190467
ICSD-29027.cif,Rb8 Te4 Cl24,-1.2824630804629629
ICSD-29028.cif,Rb8 Pt4 Cl24,-1.2648097047222224
ICSD-29030.cif,Cs8 Sn4 Cl24,-1.527578005694444
ICSD-29033.cif,Cs8 Pb4 Cl24,-1.3476055688888888
ICSD-29035.cif,Ti2 Cl6,-1.5862910651041666
ICSD-290588.cif,Mg4 Cr8 O16,-2.0394374075
ICSD-29072.cif,Cs Pb Cl3,-1.5290662157499997
ICSD-29073.cif,Cs Pb Br3,-1.3209863679999998
ICSD-290761.cif,La2 Cu6 Fe8 O24,-1.5060392238750004
ICSD-29094.cif,Pb12 O16,-1.0628318407142854
ICSD-290980.cif,Na4 Mg4 F12,-3.25417727025
ICSD-291034.cif,Ca8 Ru4 O16,-2.189234255
ICSD-29117.cif,Pb Ti O3,-2.3118158248333343
ICSD-29118.cif,La Fe O3,-2.499444237000001
ICSD-29120.cif,La Cr O3,-2.507488241000001
ICSD-291295.cif,Te8 Y4 K4 O24,-1.927329318333333
ICSD-29131.cif,Al3 F9,-3.547301618854167
ICSD-29132.cif,Fe3 F9,-2.1946683353125
ICSD-29133.cif,Co3 F9,-2.2888823619791667
ICSD-29134.cif,Rh3 F9,-1.6854567873958333
ICSD-29149.cif,Ca8 Sn8 O24,-2.0779940922499995
ICSD-291504.cif,Mn4 S8,-0.7322360454885057
ICSD-29153.cif,Sr Zr O3,-3.325631378
ICSD-29154.cif,Sr Hf O3,-3.391700328
ICSD-291598.cif,Ag4 Bi4 Cs8 Cl24,-1.363407385
ICSD-291604.cif,Li4 V4 P4 O20,-2.354119611011905
ICSD-291718.cif,In4 Te4,-0.3028646208333332
ICSD-291907.cif,Na3 O6 Y3,-2.833098725
ICSD-291966.cif,Nb2 Se4 H2,-0.2146655127083336
ICSD-29203.cif,Mn2 Sn2 O6,-1.4713267905431051
ICSD-29213.cif,Rh3 Li3 O6,-1.4761935308333338
ICSD-29214.cif,Rh3 Cu3 O6,-0.8941217752083338
ICSD-2931.cif,Fe4 Co4 B4 O16,-2.068324139285714
ICSD-29349.cif,Bi6 Se9,-0.391316317333334
ICSD-29396.cif,La4 Te4,-1.5145434270833331
ICSD-29407.cif,K8 Si4 F24,-3.15010307
ICSD-29442.cif,K6 Ca3 C6 O18,-2.0328521684848484
ICSD-29534.cif,Ca As2 O6,-1.7791263066666672
ICSD-29676.cif,Mn4 Sn2 S8,-0.4807448495258621
ICSD-29741.cif,La Mn O3,-2.470841837793104
ICSD-300183.cif,K12 Bi4 Te12,-0.8007510028571428
ICSD-300249.cif,Cl6 Fe2 Cs2,-1.6355426632499994
ICSD-30114.cif,Ni3 Sr3 F18,-2.5176808573958334
ICSD-30116.cif,Cu Zr F6,-2.887874675
ICSD-30240.cif,Ba4 S4,-2.2181510437500003
ICSD-3026.cif,Zn4 S6 O25 B2,-1.5500703866216223
ICSD-3028.cif,Mn4 S6 O25 B2,-1.5647028305638395
ICSD-3029.cif,Mg4 B2 S6 O25,-1.9232766387837843
ICSD-30310.cif,Ge2 K4 F12,-2.750891096388889
ICSD-30339.cif,In2 Ga2 O6,-1.7205686337500006
ICSD-30353.cif,Ca3 Ta Ga3 Si2 O14,-2.6795767852717383
ICSD-30372.cif,Se5 Bi2 Pb2,-0.4683643475925921
ICSD-30376.cif,Tl20 Se12,-0.33485770875
ICSD-30392.cif,Sn3 Sb6 Te12,-0.1745093867261905
ICSD-30400.cif,Os2 O4,-1.067574658333334
ICSD-30418.cif,Bi4 Mn8 O20,-1.4869282744288794
ICSD-30538.cif,Al6 B6 O18,-2.7184508530000007
ICSD-30583.cif,Sn4 P8 O28,-2.015328355327381
ICSD-30592.cif,Ca2 Cu6 Ti8 O24,-1.9773123117083329
ICSD-30612.cif,Mo F3,-2.1041759290625004
ICSD-30613.cif,Ta F3,-2.4064858490625003
ICSD-30662.cif,Ni2 O8 Ba6,-2.06856971625
ICSD-30672.cif,Fe6 Ti6 O18,-2.5829752413333344
ICSD-30739.cif,Cs Pb F3,-2.53679572325
ICSD-30813.cif,Cd7 I14,-0.6014421622619048
ICSD-30971.cif,Cd6 Ge6 O18,-1.437761058333334
ICSD-31063.cif,Na F2 H,-2.26898373875
ICSD-31201.cif,K4 Si8 O18,-2.638183241000001
ICSD-31295.cif,K6 Mg3 C6 O18,-1.911074087575758
ICSD-31316.cif,Li4 Sc4 O8,-3.0015781727083337
ICSD-31357.cif,Cd4 K4 Cl12,-1.45900688025
ICSD-31368.cif,Cu2 Al2 O4,-2.114871385
ICSD-31387.cif,Ni6 B4 O12,-1.6868706013636368
ICSD-31485.cif,Sn4 Pb8 O16,-1.3966955866071429
ICSD-31498.cif,K4 Mn4 F12,-2.455260006543104
ICSD-31536.cif,Cd6 Br12,-0.8850813316666665
ICSD-31547.cif,Al12 O18,-3.028687294666668
ICSD-31640.cif,La2 O2 S,-3.1166788320000007
ICSD-31687.cif,S4 Na8 O16,-1.869115431428572
ICSD-31781.cif,Rb4 Ni8 F24,-2.043365733611112
ICSD-31816.cif,Na4 S2 O6,-1.7435094783333334
ICSD-31822.cif,K4 Mn4 F12,-2.4490805745431032
ICSD-31840.cif,Zn4 Te4,-0.1689280720833332
ICSD-31863.cif,Pb10 Cl2 As6 O18,-1.2045330324305563
ICSD-31864.cif,Ca2 Ti2 O6,-3.1142033813333327
ICSD-31887.cif,Ti Ba O3,-3.094401560333333
ICSD-31916.cif,Pt3 Co3 O6,-1.4653145533333334
ICSD-31917.cif,Pd3 Co3 O6,-1.4562160654166671
ICSD-31959.cif,Rb3 Sc3 O6,-2.674900614166667
ICSD-31960.cif,Rb2 Sc2 O4,-2.67717468875
ICSD-32001.cif,W3 O9,-2.211272090833333
ICSD-32193.cif,Cs8 Na4 V4 Cl24,-1.6265967585
ICSD-32221.cif,Ge4 Cs8 F24,-2.7775334227777773
ICSD-32304.cif,Pb4 I12 Cs4,-1.0575935842499995
ICSD-32353.cif,Ba8 Mg4 W4 O24,-2.770162683000001
ICSD-32361.cif,Nb4 Co8 O18,-2.0470098636666667
ICSD-32370.cif,La2 Cu6 Ru8 O24,-1.2514622233750003
ICSD-32386.cif,Sb2 Te2 S,-0.2284899926666668
ICSD-32511.cif,Hg4 Na4 P4 O16,-1.7286786871088435
ICSD-32544.cif,Mn4 Rb6 Br14,-1.1213957781609196
ICSD-32551.cif,Fe6 Ga6 S15,-0.9791379786111108
ICSD-32573.cif,Na4 Ca4 V4 O16,-2.6474539717857146
ICSD-32576.cif,Rb6 Mn6 Br18,-1.1772030721264373
ICSD-32583.cif,Ni8 Nb4 O24 B4,-1.98953915275
ICSD-32634.cif,Cu3 Al3 O6,-2.114919576666668
ICSD-32641.cif,Fe8 P4 O20,-1.9756536887202385
ICSD-32655.cif,In Ag S2,-0.49986784125
ICSD-32710.cif,K4 Mn4 Cl12,-1.2954752975431034
ICSD-32711.cif,K4 Mn4 Cl12,-1.3005446920431034
ICSD-32730.cif,Li2 Ca2 Co2 F12,-3.1105756878703703
ICSD-32733.cif,Li2 Sr2 Ni2 F12,-2.766989388425926
ICSD-33175.cif,Sc4 F24 Cs8 Na4,-3.32578293875
ICSD-33177.cif,Sc4 F24 Cs8 Rb4,-3.3174960334999994
ICSD-33178.cif,Sc4 F24 Cs12,-3.29082929425
ICSD-33279.cif,Fe4 Na8 O16 Li12,-1.6725741802499996
ICSD-332.cif,S16 Si4 Fe8,-1.0948259492857144
ICSD-333.cif,S16 Ge4 Fe8,-0.9574087846428568
ICSD-33507.cif,Na8 Mg4 Al4 F28,-3.3157788728409088
ICSD-33519.cif,K4 Mg2 F8,-3.145398060714286
ICSD-33522.cif,K4 Co2 F8,-2.62533087
ICSD-33523.cif,K6 Ni4 F14,-2.2973790151041658
ICSD-33525.cif,K6 Mn4 F14,-2.5036156682650863
ICSD-33527.cif,Ba6 Mg2 Sb4 O18,-2.2949592906666667
ICSD-33529.cif,Ba6 Mg2 Ru4 O18,-2.0591445816666667
ICSD-33539.cif,N4 H16 Al4 F16,-2.00097771075
ICSD-33546.cif,K2 Sb2 O6,-1.649284855
ICSD-33552.cif,Cd4 Cl12 Rb4,-1.46608300675
ICSD-33553.cif,K3 Tl3 O6,-1.0489264837500003
ICSD-33554.cif,Rb3 Tl3 O6,-0.9815200116666668
ICSD-33569.cif,Ba4 Cu2 W2 O12,-2.2528074377500005
ICSD-33613.cif,V2 S2,-0.999836555
ICSD-33623.cif,Ba8 Sc4 Sb4 O24,-0.3977301455000003
ICSD-33624.cif,Ba8 Y4 Sb4 O24,-0.58790382225
ICSD-33633.cif,Li4 Tl4 O8,-1.1183194583333331
ICSD-33666.cif,Sr Zr O3,-0.8260386439999998
ICSD-33667.cif,Cd Ti O3,-0.2197576903333335
ICSD-33673.cif,Mn I2,-0.3079400654885056
ICSD-33710.cif,Pd4 Rb8 Cl24,-1.184558180833333
ICSD-33722.cif,Zn6 Ge6 O18,-1.5567022476666674
ICSD-33736.cif,Co4 S4 O16,-1.4333793570833333
ICSD-33752.cif,Mn3 Cl6,-0.966302292710728
ICSD-33776.cif,Mn2 Li2 O14 H12,-1.2436557708199227
ICSD-33786.cif,Sn8 F24,-2.4290151628125
ICSD-33788.cif,Ba3 Sn3 F18,-3.0697139643229168
ICSD-33789.cif,Ba3 Ti3 F18,-3.669497880937501
ICSD-33805.cif,In4 Ba8 Al4 O20,-2.5018885625
ICSD-33884.cif,As4 Cl8 F12,-1.463042094375
ICSD-33890.cif,Co4 Na8 Li12 O16,-1.6760786017500002
ICSD-34201.cif,Na4 K8 Al4 F24,-3.1980156830000004
ICSD-34233.cif,Mg8 Si4 O16,-2.849721446428572
ICSD-34241.cif,Ca O2 H2,-1.906263839
ICSD-34349.cif,Al4 Mg4 B4 O16,-2.8047986525
ICSD-34474.cif,Fe6 B6 O18,-2.0145004771666675
ICSD-34600.cif,In3 Na3 O6,-1.65687915375
ICSD-34630.cif,Ti6 O20 Sr8,-3.137661208529411
ICSD-34730.cif,Os3 Ba3 F18,-2.5176955721875
ICSD-34803.cif,Sr4 Al16 O28,-2.94224769625
ICSD-34913.cif,Sn6 Zn6 O18,-1.5141374850833338
ICSD-34958.cif,K3 Sc3 O6,-2.768687544583333
ICSD-35009.cif,Fe4 S4,-1.1236377912499993
ICSD-35012.cif,Re6 Li6 O18,-1.7124154266666674
ICSD-35108.cif,Rb2 Pt F6,-2.2166591141666663
ICSD-35142.cif,Ni3 V9 S18,-1.0037827236666663
ICSD-35225.cif,Tl6 Br18 Fe6,-0.9405712073333332
ICSD-35258.cif,I16 Cd8,-0.6018809424999999
ICSD-35289.cif,Tl12 Cl8 S2,-0.8470148981818177
ICSD-35322.cif,Ag3 Ga3 O6,-1.2546225255208334
ICSD-35340.cif,Mg2 Pt6 O12,-1.0870297280000003
ICSD-35382.cif,V4 F12 Li2,-2.748685846203704
ICSD-35396.cif,Ba3 Ni3 F18,-2.5462833726041665
ICSD-35407.cif,Cd2 Pt6 O12,-0.7788375645000002
ICSD-35428.cif,La4 Nb8 Cl4 O24,-2.880737190125
ICSD-35459.cif,Ba6 Cr6 O18,-2.2888779236666674
ICSD-35475.cif,Li2 I2 O6,-0.9865550524166672
ICSD-35551.cif,Al2 La2 O6,-3.2531886465
ICSD-35580.cif,Cu2 Y2 O4,-2.457222083125
ICSD-35719.cif,Cr4 Zr4 F24,-3.0797140409375
ICSD-35723.cif,Ca3 Sn3 F18,-3.0702320486979167
ICSD-35725.cif,Fe3 Zr3 F18,-3.353125710520833
ICSD-35762.cif,Mn4 Ag8 O16,-0.8427336748522174
ICSD-35817.cif,Co12 B4 O20,-1.9164484461111115
ICSD-35853.cif,Y2 Mn14 O24,-1.7712688216379306
ICSD-35870.cif,Se16 Ti8,-1.1257483087500002
ICSD-35973.cif,Pb2 O4,-0.8416805158333341
ICSD-35987.cif,La Ba Mn2 O6,-2.3164239372931035
ICSD-35994.cif,Ba6 Co2 Ir4 O18,-1.7602930880000005
ICSD-36002.cif,Ca3 As Cl3,-2.0064026205357144
